url,label
at1ce.org/themenreihe.p?c=1910s%20in%20music,good
zimbio.com/General/articles/hQoSI61GBso/Honshu+Ports+List+ports+Japan,good
f-secure.com/weblog/,good
journal-news.com/blogs/content/shared-gen/blogs/dayton/education/entries/2006/11/09/littlejohn_and.html,good
popmontreal09.sched.org/,good
fanpix.net/gallery/dane-clark-pictures.htm,good
music.yahoo.com/margo-timmins/photos/,good
oursportscentral.com/services/releases/?id=4313226,good
sherdog.com/fighter/Fabio-Holanda-5999,good
hec.interviewstream.com/signup/,good
mads.cbssports.com/mac-ad?celt=ifc&SP=18&POS=100&SITE=185&BRAND=59&NCAT=21691:21727:21836:&NODE=21836&PTYPE=6879&PGUID=TqpgFAq0GIYAAC@WVnY&DVAR_USER=anon&STAGING=0,good
youtube.com/watch?v=UpV0txBJs-8,good
youtube.com/watch?v=5SOvGtsr1wM,good
outdoorresearchverticulture.com/2011/05/modern-adirondack-guiding/,good
musicvideoswiz.com/artist/Takenobu,good
triathlon.org/athletes/profile/cameron_dye/,good
lyricsmode.com/lyrics/c/christina_aguilera/cant_hold_us_down.html,good
sympatico.ca/mark.servos/vinelandscouts/frenchriver2002.htm,good
grenadafm.com/,good
marketwatch.com/story/imax-corporation-reports-third-quarter-2011-financial-results-2011-10-27,good
colinfergusoneureka.tripod.com/,good
freebase.com/view/en/1964_ncaa_mens_division_i_basketball_tournament,good
penguinslegends.blogspot.com/2006/12/mario-lemieux.html,good
answers.yahoo.com/dir/index?sid=396545232,good
jasonfrench.blogspot.com/,good
digitalmenard.com/,good
nj.gov/infobank/muni.htm,good
youtube.com/watch?v=iHkoQbRTowQ,good
en.wikipedia.org/wiki/Joseph_Frobisher,good
northernstars.ca/titles/2005/maurice_richard.html,good
tennis-x.com/playernews/Aleksandra-Wozniak.php,good
dentalschool.umdnj.edu/,good
filmreference.com/Films-So-St/Sterne.html,good
spoke.com/dir/p/heath/dave,good
urbandictionary.com/define.php?term=McGill%20University,good
imdb.com/title/tt0455750/,good
japantradecar.com/,good
wikitravel.org/en/Bordeaux,good
en.wikipedia.org/wiki/Peter_Johnston,good
california.construction.com/california_construction_news/2010/0301_CaldecottTunnel.asp,good
hallmarkbusinessconnections.com/,good
glendale.edu/,good
dbpedia.org/page/Au-del%C3%A0_des_lois_humaines,good
virtualtourist.com/travel/Europe/France/Ile_de_France/Paris-99080/Things_To_Do-Paris-Jardins_du_Luxembourg-BR-1.html,good
digitalconcerthall.com/en/concert/321/schiff-bach-haydn-mozart,good
honda-tech.com/showthread.php?t=2731110,good
naia.cstv.com/genrel/082310aaa.html,good
claude-bourbonnais.com/history_en.html,good
lyricsmania.com/moss_lyrics_sonny_moore.html,good
publicbackgroundchecks.com/searchresponse.aspx?view=NM&BasicString=CHRISTINA%20SCHWARTZ&IsAdvanceSearch=0,good
sip-trunking.tmcnet.com/topics/security/articles/48427-retail-data-security-breaches-the-united-states.htm,good
youtube.com/watch?v=rd_ekUripsc,good
s3.invisionfree.com/The_110_Club/index.php?showtopic=666,good
imdb.com/name/nm0235892/,good
linkedin.com/pub/dir/thomas/bakk,good
pages.infinit.net/westweb/WestStephenJ.htm,good
markettorrent.com/community/viewtopic.php?f=44&t=5002,good
answers.com/topic/wolfred-nelson,good
activerain.com/rickro,good
home.comcast.net/~vetterma/bib_t.htm,good
amazon.com/Master-Game-Striker-Football-Association/dp/0340928387,good
music.alltop.com/?keepThis=true%20=true,good
christiancinema.com/catalog/default.php?cPath=22_75,good
en.wikipedia.org/wiki/Jarislowsky_chair_in_Public_Sector_Management,good
en.wikipedia.org/wiki/Expedition_17,good
goaliesarchive.com/flyers/indexhoule.html,good
baseball-reference.com/players/p/pocorbi01.shtml,good
lawyers.justia.com/lawyers/juvenlie/ohio/perry-county,good
dunhamwilcox.net/ny/madison_co_ny.htm,good
moviezen.com/movie/greenberg,good
laura-briggs.suite101.com/scariest-black-and-white-horror-movies-a200601,good
metrolyrics.com/under-the-table-lyrics-maggie-walters.html,good
noelkellyskids.info/2009_pratten_park_reunion,good
youtube.com/watch?v=Carf_7EIcTs,good
lib.berkeley.edu/MRC/Bontoc.html,good
citizendia.org/Ford_Galaxie,good
amazon.co.uk/Pbs-Kids-Pack-Region-NTSC/dp/B000J3EG94,good
vrbo.com/292302,good
ville.montreal.qc.ca/portal/page?_dad=portal&_pageid=4338%2C5683220&_schema=PORTAL,good
videosurf.com/videos/Yvon+Duhamel,good
manta.com/c/mm2rv0g/umb-bank,good
123people.com/s/elena+duval,good
yellowpages.com/lumberton-ms/farmland-industries,good
montreal-travelguide.com/Old-Montreal-and-Old-Port/Notre-Dame-Basilica-of-Montreal/,good
epodunk.com/cgi-bin/genInfo.php?locIndex=20384,good
thejoshuaband.com/,good
depauw.edu/alumni/monon/2011/index.asp,good
mass.gov/?pageID=berpressrelease&L=1&L0=Home&sid=Dber&b=pressrelease&f=20091020_parent_todd&csid=Dber,good
rivals.yahoo.com/ncaa/football/recruiting/player-Chris-Leak-9027,good
youtube.com/watch?v=OA1Lg7ZAhKM,good
captainshiner.blogspot.com/,good
boards.ancestry.com/localities.caribbean.usvi.general/606/mb.ashx,good
britannica.com/EBchecked/topic/13099/Jeanne-dAlbret,good
jigsaw.com/scid5912248/jean_l_ecuyer.xhtml,good
imdb.com/title/tt0437729/quotes,good
shortopedia.com/D/R/Drag_queens__page1,good
tripadvisor.ca/Hotel_Review-g1933147-d1928986-Reviews-Motel_Rouleau-Alfred_Ontario.html,good
angelfire.com/ak5/furrydex/k.html,good
epharmapedia.com/factory/profile/31047?lang=en,good
youtube.com/watch?v=3hkreT3J2ho,good
buzzsugar.com/tag/Seeking-a-Friend-For-the-End-of-the-World,good
thebaseballcube.com/players/profile.asp?P=/Vada-Pinson.shtml,good
youtube.com/watch?v=4lSX8MD6m3E,good
allvoices.com/contributed-news/10437819-hq-photos-rugby-world-cupargentina-gets-victory-over-scotland,good
epicgames.com/careers/,good
youtube.com/watch?v=4kd_1wkEl_w,good
beautyxxx.net/megan.htm,good
cbc.ca/radio2/,good
iamdomo.com/2010/02/23/domos-favorite-classic-african-american-films-of-all-times/,good
perfectpeople.net/celebrity-star/7085/jack-davenport.htm,good
docsports.com/schedules/nfl/Minnesota.html,good
vo2ov.com/Kutt-Calhoun-Discography_777214.html,good
myspace.com/djbobbyburns,good
newswire.ca/en/story/575175/southern-approach-of-the-jacques-cartier-bridge-work-at-viaduct-b-minor-night-closures-on-august-19th-and-21st,good
classmates.com/directory/school/North%20Hastings%20High%20School?org=15059,good
metrolyrics.com/edwin-hawkins-lyrics.html,good
vanderbilt.edu/Register/Sep30_02/20021007staffrecog2.html,good
corporationwiki.com/Connecticut/Windsor/pratt-whitney-power-systems-inc-4272525.aspx,good
topics.npr.org/topic/Tom_Constanten,good
pbase.com/bigclo/otakuthon,good
yelp.com/biz/trumann-democrat-trumann,good
theblemish.com/2009/11/anthony-michael-hall-could-be-a-woman-beater/,good
baseball.wikia.com/wiki/2008_Major_League_Baseball_All-Star_Game,good
en.wikipedia.org/wiki/Canal_Famille,good
nepean.darcymcgees.com/,good
youtube.com/watch?v=1jukJ2QkkW0,good
people.famouswhy.com/amy_fisher/,good
ca.indeed.com/Ardene-jobs,good
coachpeterman.com/,good
youtube.com/watch?v=ydrLOm0kSOI,good
en-gb.facebook.com/ericandrewcervantes,good
fullbooks.com/Queen-Victoria-her-girlhood-and-womanhood2.html,good
mlbdailydish.com/2011/8/30/2394257/rangers-release-ryan-tucker,good
burbankil.gov/cityhall.html,good
4online.tv/cfap-quebec/,good
paullmartin.com/,good
astral.com/en/press-room/news/2011/teletoon-retro-hall-of-fame-goes-to-the-dogs-and-cats-birds-etc-asking-fans-to-pick-the-top-5-awesome-animals-of-all-time,good
lancs.ac.uk/fass/ruskin/profiles/Stephen-Wildman,good
btmon.com/Reggie_and_The_Full_Effect.torrent.html,good
facebook.com/pages/Vivian-Vachon/109377782421688,good
amazon.ca/Gunsmoke-Audie-Murphy/dp/078324195X,good
youtube.com/watch?v=-2r-aHSTNys,good
sintefex.com/?targ=faq&src=home,good
freepages.genealogy.rootsweb.ancestry.com/~markfreeman/emj.html,good
zoominfo.com/people/Filion_Mario_5734674.aspx,good
imdb.com/name/nm0071601/bio,good
hangout.altsounds.com/news/131982-fant-mas-dvd-live-album-director-s.html,good
huffingtonpost.com/heather-reisman/post_666_b_642411.html,good
news-relay.com/latest-news/sunil-chhetri-indian-football-player-sunil-chhetri-played-in-kansas-city-wizards-vs-manchester-united/,good
battlefieldportraits.com/pea_ridge.htm,good
manta.com/c/mmcl5tb/bill-hannan-agency,good
mainstreettheater.com/,good
archiver.rootsweb.ancestry.com/th/read/METISGEN/2001-03/0983820597,good
mapquest.com/maps?cat=montefiore+club&address=1195+Rue+Guy&city=Montr%C3%A9al&state=QC&zipcode=H3H+2K5&country=CA,good
salon.com/2011/05/03/fbi_nine_most_wanted/,good
thewoernerfamily.com/guestbook/,good
amazon.ca/Along-Great-Divide-Kirk-Douglas/dp/6302816572,good
youtube.com/watch?v=-0YZVETkVHI,good
killerhiphop.com/artwork-game-the-r-e-d-album/,good
discoverlowell.org/,good
brownbook.net/business/6341358/paul-emile-beaulieu-rec-ctr,good
westernboothill.blogspot.com/2010/05/rip-jean-constantin.html,good
lynettecarrolldesigns.typepad.com/,good
bohemea.tumblr.com/post/12481846723,good
xbiz.com/news/121480,good
fanchaos.com/,good
facebook.com/pages/Eli-Langer/103971376304630,good
ilike.com/artist/Frank+Marino/track/Strange+Dreams,good
forestcity.net/offices/new_york/Pages/default.aspx,good
metacafe.com/watch/sy-1861298211/beyonce_single_ladies_put_a_ring_on_it_official_music_video/,good
mahalo.com/oakland-california-police-shootings/,good
oaklandhistory.com/files/hmvc1.html,good
fruzeo.com/video/576031/Farhan-Ali-Qadri-Latest-Album-2011-naat-Madinay-Diyan-Hoon-Galiyan,good
mango4.tripod.com/tomjerry/before.html,good
medicine.mcgill.ca/postgrad/mcgillaffiliated.htm,good
en.wikiactu.com/?page_id=13590,good
spoke.com/dir/p/mcphee/steve,good
tvbythenumbers.zap2it.com/2010/05/30/saturday-ratings-nbc-shoots-and-scores-with-game-1-of-nhl-stanley-cup-final/52767/,good
manta.com/ic/mt61qr4/ca/centre-de-sante-et-de-services-sociaux-pierre-boucher,good
en.wikipedia.org/wiki/Category:Electronic_musicians,good
je-uta.com/arashi,good
educate-yourself.org/fe/radiantenergystory.shtml,good
chacha.com/question/how-old-is-mike-holmes-on-the-show-holmes-on-homes,good
en-gb.facebook.com/MikeKirby79,good
lilith-ezine.com/articles/2005/politics_cocaine_and_analsex.html,good
nonprofitnewswire.wordpress.com/2011/10/28/with-the-confirmation-of-a-third-1-million-donation-the-national-theatre-schools-revealing-talent-campaign-reaches-75-of-goal-and-continues-to-grow/,good
russellkormanjewelry.com/,good
now.humboldt.edu/notices/weekly-news-announcements-faculty-edition1/,good
jazzhostels.com/blog/2268-cool-off-this-summer-at-montreals-pools-and-beaches/,good
kimbarlow.ca/order-discs-by-mail.html,good
broadcastkc.com/index.php/kc-radio-dial,good
montgranite.com/,good
poupounes.com/thumbnails.php?album=78,good
nypost.com/p/news/local/brooklyn/desperate_dem_tv_blitz_for_votes_mx9HATgecJeZFurq6GkU8K,good
edge.org/3rd_culture/bloom04/bloom04_index.html,good
mylife.com/alicezillah,good
ps3trophies.org/game/sonic-unleashed/trophies/,good
earthprime.com/,good
pacificpartssales.com/index.html,good
hebertfunerals.com/,good
lib.rochester.edu/index.cfm?PAGE=1131,good
txgenweb5.org/txcolorado/cemeteries/unknowncem.htm,good
ebay.com/sch/items/?_nkw=gilles%20meloche&_in_kw=1&_ex_kw=&_sacat=See-All-Categories&_okw=gilles%20meloche&_oexkw=&_udlo=&_udhi=&_sabdlo=&_sabdhi=&_samilow=&_samihi=&_ftrt=901&_ftrv=1&_sadis=200&_fpos=&_fsct=&LH_SALE_CURRENCY=0&_sop=12&_dmd=1&_ipg=50,good
xrentdvd.com/cast/Juliet_Anderson.6-3959.html,good
prosites-susandowney.homestead.com/,good
travel.yahoo.com/p-travelguide-2998502-lewis_jewelers_norman-i,good
saddoboxing.com/news/news-Search-Hercules+Kyvelos.htm,good
totallytickets.com/Missouri-Tigers-Tickets/Missouri-Tigers-vs-Oklahoma-Sooners-Columbia-MO-Faurot-Field-October-23-2010-Tickets/659304/,good
soundunwound.com/music/jeff-hanneman/134263,good
xvideos.com/?k=Ty+Lattimore,good
facebook.com/pages/Cora-Cora-Restaurant/129413390878,good
facebook.com/people/Sho-Sakurai/1333908187,good
villagebutcherofvirginiabeach.com/,good
reuters.com/finance/stocks/companyOfficers?symbol=TCLa.TO,good
dwaynemeisner.com/,good
lyricstime.com/kat-tun-you-lyrics.html,good
regentmarketcoop.org/?p=40,good
museorigins.blogspot.com/,good
forums.focaljet.com/,good
imdb.com/name/nm0167235/bio,good
select.nytimes.com/gst/abstract.html?res=F50610FD345F177A93C3A8178DD85F428585F9,good
en.wikipedia.org/wiki/Gang_of_Losers,good
johnmolson.concordia.ca/en/about,good
groups.google.com/group/cz.soc.orient/browse_thread/thread/f97b5b7443551358/df7a373567d27cfc,good
dlib.nyu.edu/eadapp/transform?source=nyhs/pirie.xml&style=nyhs/nyhs.xsl&part=body,good
thebradsblog.com/food/2011/04/cotes-du-coeur-grand-tasting-2011-and-afterparty-at-kents-dallas.html,good
metacafe.com/watch/218671/virginie_ledoyen/,good
mooviees.com/9588/credits,good
twitoaster.com/country-ca/the_scan/vision-de-france-gauthier-a-lemission-de-denis-levesque-a-lcn-2010-12-10-partie-1-via-youtube-pas-sure-moi/,good
bloodystrange.blogspot.com/2008/10/skatterman-snug-brim-word-on-tha.html,good
forum.phun.org/showthread.php?t=782136,good
secretmatures.com/free/pics-movies/mai/lin.html,good
fifa.com/worldcup/preliminaries/matches/index.html,good
cbc.ca/news/politics/story/2011/08/05/pol-la-presse-plane-plot.html,good
en.wikipedia.org/wiki/USS_Hoga,good
movie-industry.blogspot.com/2008/01/efren-reyes-sr.html,good
acapella.harmony-central.com/showthread.php?2758556-FS-Oldworld-blackguard-tele,good
bigdaysmallworld.com/profile/b.510.r.4067.u.c8e404.html,good
fullnamedirectory.com/page14096.html,good
mtv.com/music/artist/ferland_jean_pierre/artist.jhtml,good
pancrase.org/sam-alvey-vs-karl-amoussou-bellator-45/05-22-2011/,good
pipl.com/directory/people/Maureen/Underwood,good
soniccreations.com/teachermanuals.html,good
bilderberg.org/roundtable/CFRS-Zlist.html,good
musicphotographics.com/afrobeat_bands.html,good
ramashyma.com/,good
spoke.com/info/p8xph64/GaryCadogan,good
docstoc.com/docs/17844110/BookFindercom-Search-Results,good
onlineworldofwrestling.com/profiles/j/jerry-brisco.html,good
caribone.com/,good
en.wikipedia.org/wiki/HMS_H12,good
facebook.com/WorldBankAfrica?v=wall,good
trade.mar.cx/_index/sh/,good
community.klipsch.com/forums/t/6338.aspx,good
zillow.com/homedetails/157-Barrette-Ln-Wendell-NC-27591/84706836_zpid/,good
athletics.mesacc.edu/hall-fame/2009-hall-fame,good
amazon.com/Brian-Cole-Miller/e/B001JSBPN8,good
dealnay.com/807546/la-dalia-sweet-smoked-paprika-by-la-tienda.html,good
encycl.opentopia.com/A/AB/ABI,good
cherie-roberts.gonetoosoon.org/,good
stevesmyth.com/,good
youtube.com/watch?v=s-FQrlB0pXY,good
rides.webshots.com/album/559671571LtOBIE,good
ecrater.com/p/6043802/ikea-snoa-sna-band-grey,good
usidentify.com/l/blachford,good
inlandempirejazz.com/houseofblues.html,good
gw4.geneanet.org/monartque?lang=en&m=AM&v=6,good
archive.org/stream/members1894demo/members1894demo_djvu.txt,good
artists.letssingit.com/beyonce-lyrics-single-ladies-put-a-ring-on-it-mlj7mdm,good
drjoewheeler.com/pages/disclaimer.php,good
loc.gov/loc/lcib/0504/cfb.html,good
kirjasto.sci.fi/dickens.htm,good
nz.linkedin.com/pub/dir/+/Jennings,good
oll.libertyfund.org/?option=com_staticxt&staticfile=show.php%3Ftitle=235&chapter=21625&layout=html&Itemid=27,good
spoke.com/info/p2syvLt/JeffreyMichaels,good
sidneyrigdon.com/dbroadhu/NE/miscne01.htm,good
filetransit.com/files.php?name=List_Jewish_Actors_Actresses,good
thepetitionsite.com/takeaction/120/158/570/,good
rideau.com/partners,good
slick.org/deathwatch/mailarchive/msg00524.html,good
federalreserve.gov/newsevents/press/enforcement/20111122a.htm,good
youtube.com/watch?v=qeK9W49EpeI,good
studyinmontreal.info/en/living/lasalle,good
espn.go.com/blog/dallas/stars/post/_/id/10020/prospect-update-alex-chiasson,good
people.famouswhy.com/normand_nellis/,good
soccernet.espn.go.com/player/_/id/42042/roberto-soldado,good
myabandonware.com/game/battle-of-antietam-5f,good
organicfood.co.in/,good
youtube.com/watch?v=Zrqsqkqsls4,good
youtube.com/watch?v=vjCX1oVUd3M,good
sportsillustrated.cnn.com/multimedia/photo_gallery/1108/chris.mullin.rare.photos/content.3.html,good
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0031/g0000089.html,good
mmafighting.com/2011/09/16/bellator-50-weigh-in-results/,good
freepages.genealogy.rootsweb.ancestry.com/~brennanohio/waldo.html,good
users.eastlink.ca/~othen/video.htm,good
prisonersforprofit.org.au/?p=385,good
classmates.com/registration/location.jsp?cType=school&sId=42&cLetter=L&cId=4998,good
bottradionetwork.com/programming/guide/,good
learnchineseez.com/lessons/cantonese/,good
allmikaylamendez.com/updates/,good
ohiogenealogyexpress.com/harrison/harrisonco_settlers.htm,good
empireonline.com/100britishfilms/,good
en.wikipedia.org/wiki/Hellbillys,good
icebearproject.org/toronto.html,good
cherylbennettphotography.blogspot.com/,good
evelyn-livinthelife.blogspot.com/,good
answers.com/topic/hamilton-county-ohio,good
gazette.gc.ca/archives/p1/2005/2005-01-15/html/sup1-eng.html,good
coolopolis.blogspot.com/2010/11/rizzutos-violis-and-story-of-current.html,good
allmusic.com/artist/our-lady-peace-p169679,good
amazon.com/Back-Gods-Country-Something-New/dp/B00005ALM2,good
houston.citysearch.com/profile/614546480/kendleton_tx/kansas_city_southern_railway.html,good
spoke.com/dir/p/horrocks/chris,good
en.wikipedia.org/wiki/Crowned_Lemur,good
cherylwildelife.blogspot.com/,good
lansdowneplace.com/,good
cultureinside.com/en/eutopia-online-exhibition.aspx/viewgallery/8589/,good
en.wikipedia.org/wiki/Wikipedia:Database_reports/Articles_containing_red-linked_files/8,good
yakimacounty.us/pa/,good
manta.com/c/mtcdjdj/keith-wilson-gregory,good
imdb.com/name/nm0104132/,good
facebook.com/people/Peter-Oscarsson/552466080,good
answers.yahoo.com/question/index?qid=20081224225928AAh9vOi,good
